 C2H6                                                   CH3        CH3                                          0.122E+06 -0.824E+01  0.471E+05  0.200E+01  0.100E+03  0.153E+19 -0.124E+01  0.457E+05  0.200E+01  0.100E+03  0.620E+00  0.730E+02  0.118E+04  0.100E+19  4.000e-01  7.500e-01  1.500e+00  6.500e+00  3.000e+00  1.000e+00  3.000e+00  3.500e-01  4.000e-01  3.500e-01  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00
 CH4                                                    CH3        H                                            0.214E-05  0.000E+00  0.457E+05  0.200E+01  0.100E+03  0.240E+17  0.000E+00  0.528E+05  0.200E+01  0.100E+03  0.000E+00  0.135E+04  0.100E+01  0.783E+04  4.000e-01  7.500e-01  1.500e+00  6.500e+00  0.000e+00  1.000e+00  3.000e+00  3.500e-01  4.000e-01  3.500e-01  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00
 H2O2                                                   OH         OH                                           0.122E-04 -0.230E+01  0.245E+05  0.200E+01  0.100E+03  0.337E+15  0.900E+00  0.245E+05  0.200E+01  0.100E+03  0.370E+00  0.100E+01  0.100E+09  0.100E+19  7.900e-01  1.000e+00  1.060e+00  5.100e+00  1.000e+00  1.000e+00  1.000e+00  6.800e-01  1.000e+00  4.400e-01  1.000e+00  1.000e+00  1.000e+00  5.200e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00
