 O3P        CH3                                         CH3O                                                    0.745E-13 -0.212E+01  0.302E+03  0.200E+01  0.100E+03
 O3P        CH4                                         CH3        OH                                           0.875E-11  0.156E+01  0.422E+04  0.200E+01  0.100E+03
 O3P        C2H                                         CH         CO                                           0.166E-10  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 O3P        C2H2                                        3CH2       CO                                           0.574E-12  0.210E+01  0.804E+03  0.200E+01  0.100E+03
 O3P        C2H2                                        CHCO       H                                            0.134E-11  0.210E+01  0.804E+03  0.200E+01  0.100E+03
 O3P        C2H3                                        CH3        CO                                           0.498E-10  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 O3P        C2H3                                        CH2CO      H                                            0.159E-09  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 O3P        C2H4                                        CH3        HCO                                          0.611E-12  0.188E+01  0.101E+03  0.200E+01  0.100E+03
 O3P        C2H4                                        H2CO       3CH2                                         0.302E-13  0.188E+01  0.101E+03  0.200E+01  0.100E+03
 O3P        C2H4                                        CH2CO      H2                                           0.498E-13  0.188E+01  0.101E+03  0.200E+01  0.100E+03
 O3P        C2H4                                        CH2CHO     H                                            0.354E-12  0.188E+01  0.101E+03  0.200E+01  0.100E+03
 O3P        C2H4                                        OH         C2H3                                         0.134E-11  0.191E+01  0.186E+04  0.200E+01  0.100E+03
 O3P        C2H5                                        H2CO       CH3                                          0.183E-10  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 O3P        C2H5                                        CH3CHO     H                                            0.914E-10  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 O3P        C2H5                                        C2H4       OH                                           0.498E-10  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 O3P        C2H6                                        C2H5       OH                                           0.863E-11  0.150E+01  0.292E+04  0.200E+01  0.100E+03
 OH         H2                                          H          H2O                                          0.153E-11  0.160E+01  0.166E+04  0.200E+01  0.100E+03
 OH         C                                           CO         H                                            0.831E-10  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 OH         CH                                          HCO        H                                            0.498E-10  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 OH         1CH2                                        H2CO       H                                            0.498E-10  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 OH         3CH2                                        H2CO       H                                            0.299E-10  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 OH         CH3                                         1CH2       H2O                                          0.120E-09  0.000E+00  0.136E+04  0.200E+01  0.100E+03
 OH         CH3                                         H2CO       H2                                           0.259E-12 -0.530E+00  0.543E+04  0.200E+01  0.100E+03
 OH         CH3                                         CH3O       H                                            0.255E-11 -0.230E+00  0.699E+04  0.200E+01  0.100E+03
 OH         CH4                                         CH3        H2O                                          0.907E-12  0.183E+01  0.136E+04  0.200E+01  0.100E+03
 OH         C2H                                         C2H2       O3P                                          0.299E-10  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 OH         C2H                                         3CH2       CO                                           0.299E-10  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 OH         C2H                                         CHCO       H                                            0.332E-10  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 OH         C2H2                                        C2H        H2O                                          0.101E-12  0.268E+01  0.603E+04  0.200E+01  0.100E+03
 OH         C2H2                                        CH2CO      H                                            0.513E-16  0.450E+01 -0.503E+03  0.200E+01  0.100E+03
 OH         C2H2                                        CH3        CO                                           0.646E-17  0.400E+01 -0.101E+04  0.200E+01  0.100E+03
 OH         C2H3                                        C2H2       H2O                                          0.498E-10  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 OH         C2H3                                        CH3CHO                                                  0.498E-10  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 OH         C2H4                                        C2H3       H2O                                          0.332E-10  0.000E+00  0.297E+04  0.200E+01  0.100E+03
 OH         C2H4                                        CH3        H2CO                                         0.332E-11  0.000E+00  0.452E+03  0.200E+01  0.100E+03
 OH         C2H5                                        C2H4       H2O                                          0.399E-10  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 OH         C2H5                                        CH3        H          H2CO                              0.399E-10  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 OH         C2H6                                        C2H5       H2O                                          0.108E-11  0.200E+01  0.452E+03  0.200E+01  0.100E+03
 OH         OH                                          H2O        O3P                                          0.166E-11  0.114E+01  0.503E+02  0.200E+01  0.100E+03
 H2O        CH                                          CH2OH                                                   0.947E-11  0.000E+00 -0.402E+03  0.200E+01  0.100E+03
 H2O        1CH2                                        CH3OH                                                   0.299E-10  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 CO         OH                                          CO2        H                                            0.544E-13  0.150E+01 -0.251E+03  0.200E+01  0.100E+03
 HCO        H                                           H2         CO                                           0.150E-09  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 HCO        H                                           O3P        3CH2                                         0.665E-10  0.000E+00  0.515E+05  0.200E+01  0.100E+03
 HCO        1CH2                                        CH3        CO                                           0.299E-10  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 HCO        3CH2                                        CH3        CO                                           0.299E-10  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 HCO        CH3                                         CH4        CO                                           0.199E-09  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 HCO        CH3                                         CH3CHO                                                  0.299E-10  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 CH3        H2CO                                        HCO        CH4                                          0.165E-15  0.610E+01  0.990E+03  0.200E+01  0.100E+03
 HCO        C2H                                         C2H2       CO                                           0.997E-10  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 HCO        C2H3                                        C2H4       CO                                           0.150E-09  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 C2H3       H2CO                                        HCO        C2H4                                         0.819E-13  0.281E+01  0.297E+04  0.200E+01  0.100E+03
 HCO        C2H5                                        C2H6       CO                                           0.199E-09  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 C2H5       H2CO                                        HCO        C2H6                                         0.845E-13  0.281E+01  0.295E+04  0.200E+01  0.100E+03
 HCO        O3P                                         H          CO2                                          0.498E-10  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 HCO        O3P                                         OH         CO                                           0.498E-10  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 HCO        OH                                          H2O        CO                                           0.183E-09  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 HCO        HCO                                         H2CO       CO                                           0.498E-10  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 H2CO       H                                           HCO        H2                                           0.222E-11  0.162E+01  0.106E+04  0.200E+01  0.100E+03
 H2CO       CH                                          CH2CHO                                                  0.159E-09  0.000E+00 -0.251E+03  0.200E+01  0.100E+03
 H2CO       1CH2                                        CH3        HCO                                          0.199E-11  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 H2CO       O3P                                         HCO        OH                                           0.176E-10  0.570E+00  0.136E+04  0.200E+01  0.100E+03
 H2CO       OH                                          HCO        H2O                                          0.473E-11  0.118E+01 -0.201E+03  0.200E+01  0.100E+03
 CH3O       H                                           H2CO       H2                                           0.299E-10  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 CH3O       1CH2                                        CH3        H2CO                                         0.299E-10  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 CH3O       3CH2                                        CH3        H2CO                                         0.299E-10  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 CH3O       CH3                                         H2CO       CH4                                          0.399E-10  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 CH3O       CH4                                         CH3        CH3OH                                        0.266E-12  0.000E+00  0.442E+04  0.200E+01  0.100E+03
 CH3O       C2H                                         H2CO       C2H2                                         0.399E-10  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 CH3O       C2H3                                        H2CO       C2H4                                         0.399E-10  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 CH3O       C2H4                                        H2CO       C2H5                                         0.199E-12  0.000E+00  0.337E+04  0.200E+01  0.100E+03
 CH3O       C2H5                                        H2CO       C2H6                                         0.399E-10  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 CH3O       C2H6                                        C2H5       CH3OH                                        0.399E-12  0.000E+00  0.352E+04  0.200E+01  0.100E+03
 CH3O       O3P                                         H2CO       OH                                           0.299E-11  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 CH3O       OH                                          H2CO       H2O                                          0.299E-10  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 CH3O       CO                                          CH3        CO2                                          0.266E-10  0.000E+00  0.588E+04  0.200E+01  0.100E+03
 CH3O       HCO                                         CH3OH      CO                                           0.151E-09  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 CH3O       H2CO                                        CH3OH      HCO                                          0.166E-12  0.000E+00  0.151E+04  0.200E+01  0.100E+03
 CH3O       CH3O                                        CH3OH      H2CO                                         0.997E-10  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 CH2OH      H                                           CH3        OH                                           0.159E-09  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 CH2OH      H                                           H2CO       H2                                           0.997E-11  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 CH2OH      H2                                          CH3OH      H                                            0.100E-12  0.200E+01  0.674E+04  0.200E+01  0.100E+03
 CH2OH      1CH2                                        CH3CHO     H                                            0.299E-10  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 CH2OH      3CH2                                        C2H4       OH                                           0.399E-10  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 CH2OH      3CH2                                        CH3        H2CO                                         0.199E-11  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 CH2OH      CH3                                         C2H5OH                                                  0.199E-10  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 CH2OH      CH3                                         CH4        H2CO                                         0.399E-11  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 CH2OH      CH4                                         CH3OH      CH3                                          0.172E-14  0.310E+01  0.814E+04  0.200E+01  0.100E+03
 CH2OH      C2H                                         C2H2       H2CO                                         0.797E-10  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 CH2OH      C2H2                                        C2H3       H2CO                                         0.120E-11  0.000E+00  0.452E+04  0.200E+01  0.100E+03
 CH2OH      C2H3                                        C2H4       H2CO                                         0.698E-10  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 CH2OH      C2H5                                        C2H4       CH3OH                                        0.399E-11  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 CH2OH      C2H5                                        C2H6       H2CO                                         0.399E-11  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 CH2OH      C2H6                                        CH3OH      C2H5                                         0.893E-14  0.300E+01  0.704E+04  0.200E+01  0.100E+03
 CH2OH      O3P                                         H2CO       OH                                           0.698E-10  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 CH2OH      OH                                          H2O        H2CO                                         0.399E-10  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 CH2OH      HCO                                         CH3OH      CO                                           0.199E-09  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 CH2OH      HCO                                         H2CO       H2CO                                         0.299E-09  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 CH2OH      H2CO                                        CH3OH      HCO                                          0.788E-13  0.280E+01  0.297E+04  0.200E+01  0.100E+03
 CH2OH      CH3O                                        CH3OH      H2CO                                         0.399E-10  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 CH2OH      CH2OH                                       CH3OH      H2CO                                         0.233E-10  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 CH3OH      H                                           CH3        H2O                                          0.332E-09  0.000E+00  0.266E+04  0.200E+01  0.100E+03
 CH3OH      H                                           CH3O       H2                                           0.111E-11  0.210E+01  0.246E+04  0.200E+01  0.100E+03
 CH3OH      1CH2                                        CH2OH      CH3                                          0.249E-11  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 CH3OH      3CH2                                        CH3        CH2OH                                        0.448E-14  0.320E+01  0.362E+04  0.200E+01  0.100E+03
 CH3OH      3CH2                                        CH3        CH3O                                         0.114E-14  0.310E+01  0.347E+04  0.200E+01  0.100E+03
 CH3OH      C2H                                         C2H2       CH2OH                                        0.997E-11  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 CH3OH      C2H                                         C2H2       CH3O                                         0.199E-11  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 CH3OH      C2H3                                        C2H4       CH2OH                                        0.448E-14  0.320E+01  0.362E+04  0.200E+01  0.100E+03
 CH3OH      C2H3                                        C2H4       CH3O                                         0.114E-14  0.310E+01  0.347E+04  0.200E+01  0.100E+03
 CH3OH      O3P                                         CH2OH      OH                                           0.565E-10  0.000E+00  0.276E+04  0.200E+01  0.100E+03
 CH3OH      O3P                                         CH3O       OH                                           0.166E-10  0.000E+00  0.236E+04  0.200E+01  0.100E+03
