 CH3        CH3                                         C2H6                                                    0.458E-23 -0.700E+01  0.139E+04  0.200E+01  0.100E+03  0.600E-10  0.000E+00  0.000E+00  0.200E+01  0.100E+03  0.620E+00  0.730E+02  0.118E+04  0.100E+19  4.000e-01  7.500e-01  1.500e+00  6.500e+00  3.000e+00  1.000e+00  3.000e+00  3.500e-01  4.000e-01  3.500e-01  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00
 H          CH3                                         CH4                                                     0.135E-27 -0.180E+01  0.000E+00  0.200E+01  0.100E+03  0.277E-09  0.000E+00  0.000E+00  0.200E+01  0.100E+03  0.370E+00  0.332E+04  0.610E+02  0.100E+19  4.000e-01  7.500e-01  1.500e+00  6.500e+00  0.000e+00  1.000e+00  3.000e+00  3.500e-01  4.000e-01  3.500e-01  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00
 OH         OH                                          H2O2                                                    0.898E-30 -0.320E+01  0.000E+00  0.200E+01  0.100E+03  0.380E-09 -0.500E+00  0.000E+00  0.200E+01  0.100E+03  0.370E+00  0.100E+01  0.100E+09  0.100E+19  7.900e-01  1.000e+00  1.060e+00  5.100e+00  1.000e+00  1.000e+00  1.000e+00  6.800e-01  1.000e+00  4.400e-01  1.000e+00  1.000e+00  1.000e+00  5.200e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00  1.000e+00
